unix_time,frame_ts_us,tracker_id,cx_px,cy_px,bx,by,w_px,h_px,processing_time_s
1763656312.3523388,65795000,2,299.1246337890625,307.90087890625,14,15,45,37,0.0
1763656312.3523388,65795000,3,401.18377685546875,150.77235412597656,20,7,64,59,0.0
1763656312.3858588,65825000,1,120.61569213867188,269.3645324707031,6,13,41,117,0.0
1763656312.3858588,65825000,2,300.52203369140625,308.55078125,15,15,46,38,0.0
1763656312.3858588,65825000,3,395.7539978027344,146.54405212402344,19,7,63,55,0.0
1763656312.4214354,65860000,1,122.32929229736328,283.02227783203125,6,14,46,118,0.0
1763656312.4214354,65860000,2,302.54937744140625,309.0696105957031,15,15,46,37,0.0
1763656312.4214354,65860000,3,388.7238464355469,141.3625030517578,19,7,63,51,0.0
1763656312.4528632,65895000,1,124.53782653808594,293.8470458984375,6,14,50,119,0.0
1763656312.4528632,65895000,2,305.05145263671875,309.86248779296875,15,15,47,37,0.0
1763656312.4528632,65895000,3,380.582763671875,136.2625274658203,19,6,61,48,0.0
1763656312.4862795,65925000,1,127.45237731933594,306.2052001953125,6,15,53,115,0.0
1763656312.4862795,65925000,2,307.1116638183594,310.4127502441406,15,15,45,36,0.0
1763656312.4862795,65925000,3,375.35870361328125,133.2587127685547,18,6,62,42,0.0
1763656312.5217805,65960000,1,131.388427734375,318.386474609375,6,15,59,119,0.0
1763656312.5217805,65960000,2,308.8336486816406,310.71063232421875,15,15,46,36,0.0
1763656312.5217805,65960000,3,368.5341491699219,130.28302001953125,18,6,63,42,0.0
1763656312.5527859,65995000,1,136.15274047851562,330.6148986816406,6,16,63,110,0.0
1763656312.5527859,65995000,2,310.90185546875,311.0806579589844,15,15,47,35,0.0
1763656312.5527859,65995000,3,362.2636413574219,127.72959899902344,18,6,60,42,0.0
1763656312.5843816,66025000,1,141.16229248046875,341.4718322753906,7,17,68,107,0.0
1763656312.5843816,66025000,2,313.4084167480469,311.2439270019531,15,15,47,35,0.0
1763656312.5843816,66025000,3,356.0794677734375,125.73509979248047,17,6,61,40,0.0
1763656312.6232688,66060000,1,147.56436157226562,352.7127685546875,7,17,73,107,0.0
1763656312.6232688,66060000,2,315.7950744628906,311.49334716796875,15,15,47,34,0.0
1763656312.6232688,66060000,3,348.7708740234375,123.26675415039062,17,6,65,35,0.0
1763656312.6541643,66095000,1,155.25013732910156,364.2612609863281,7,18,76,108,0.0
1763656312.6541643,66095000,2,318.1388854980469,311.6800842285156,15,15,46,34,0.0
1763656312.6541643,66095000,3,341.7172546386719,121.83061981201172,17,6,68,34,0.0
1763656312.686168,66125000,1,161.26034545898438,373.0784912109375,8,18,77,100,0.0
1763656312.686168,66125000,2,320.212890625,311.84954833984375,16,15,45,34,0.0
1763656312.686168,66125000,3,335.3975524902344,120.80327606201172,16,6,63,32,0.0
1763656312.721093,66160000,1,168.75718688964844,382.2037353515625,8,19,86,99,0.0
1763656312.721093,66160000,2,322.5938415527344,311.94378662109375,16,15,46,34,0.0
1763656312.721093,66160000,3,329.2171325683594,120.1679916381836,16,6,65,31,0.0
1763656312.7538552,66195000,1,177.55667114257812,391.7227478027344,8,19,93,95,0.0
1763656312.7538552,66195000,2,325.13861083984375,311.8675537109375,16,15,47,34,0.0
1763656312.7538552,66195000,3,322.6239318847656,119.98422241210938,16,5,66,30,0.0
1763656312.7856464,66225000,1,186.89100646972656,400.3763427734375,9,20,99,91,0.0
1763656312.7856464,66225000,2,327.3310241699219,311.5158996582031,16,15,47,34,0.0
1763656312.7856464,66225000,3,314.3396301269531,120.03578186035156,15,6,66,29,0.0
1763656312.8217735,66260000,1,197.9779510498047,409.1460876464844,9,20,105,89,0.0
1763656312.8217735,66260000,2,329.6971435546875,311.20855712890625,16,15,47,36,0.0
1763656312.8217735,66260000,3,306.8502197265625,120.45952606201172,15,6,67,31,0.0
1763656312.853303,66295000,1,208.11253356933594,416.1268615722656,10,20,112,86,0.0
1763656312.853303,66295000,2,332.2978515625,310.9318542480469,16,15,48,36,0.0
1763656312.853303,66295000,3,299.6108093261719,121.20359802246094,14,6,65,32,0.0
1763656312.8850102,66325000,1,217.7891082763672,422.2323913574219,10,21,109,84,0.0
1763656312.8850102,66325000,2,334.8226318359375,310.5871887207031,16,15,45,35,0.0
1763656312.8850102,66325000,3,292.62969970703125,122.2052230834961,14,6,64,33,0.0
1763656312.922744,66360000,1,229.7105255126953,428.64398193359375,11,21,119,75,0.0
1763656312.922744,66360000,2,337.239990234375,309.9809875488281,16,15,46,36,0.0
1763656312.922744,66360000,3,285.4838562011719,123.94236755371094,14,6,65,35,0.0
1763656312.9536698,66395000,1,242.4726104736328,434.3934020996094,12,21,118,69,0.0
1763656312.9536698,66395000,2,339.5965576171875,309.3526306152344,16,15,45,37,0.0
1763656312.9536698,66395000,3,278.1952819824219,125.83216094970703,13,6,62,37,0.0
1763656312.985832,66425000,1,255.1510467529297,439.4412841796875,12,21,111,64,0.0
1763656312.985832,66425000,2,341.3340148925781,308.7721252441406,17,15,45,38,0.0
1763656312.985832,66425000,3,272.2558898925781,127.63717651367188,13,6,61,39,0.0
1763656313.021787,66460000,1,267.5936584472656,443.1552429199219,13,22,115,54,0.0
1763656313.021787,66460000,2,343.30523681640625,308.1750183105469,17,15,43,37,0.0
1763656313.021787,66460000,3,266.8476867675781,129.89968872070312,13,6,64,40,0.0
1763656313.053565,66495000,1,281.1347961425781,446.1515197753906,14,22,117,51,0.0
1763656313.053565,66495000,2,345.5588073730469,307.37890625,17,15,45,37,0.0
1763656313.053565,66495000,3,260.08575439453125,132.69921875,13,6,63,43,0.0
1763656313.088077,66525000,1,292.0635681152344,447.9455261230469,14,22,112,46,0.0
1763656313.088077,66525000,2,347.523193359375,306.5423278808594,17,15,45,38,0.0
1763656313.088077,66525000,3,254.88088989257812,135.57960510253906,12,6,64,45,0.0
1763656313.1223283,66560000,1,303.72296142578125,448.7580871582031,15,22,117,42,0.0
1763656313.1223283,66560000,2,349.8760070800781,305.65423583984375,17,15,44,38,0.0
1763656313.1223283,66560000,3,249.1937713623047,138.75466918945312,12,6,63,48,0.0
1763656313.1524742,66595000,1,316.9981689453125,448.85296630859375,15,22,121,40,0.0
1763656313.1524742,66595000,2,352.0489807128906,304.416259765625,17,15,44,39,0.0
1763656313.1524742,66595000,3,242.2444305419922,143.470947265625,12,7,65,52,0.0
1763656313.1850626,66625000,1,327.8882751464844,448.42803955078125,16,22,122,43,0.0
1763656313.1850626,66625000,2,353.7646484375,303.3473815917969,17,15,43,39,0.0
1763656313.1850626,66625000,3,237.11448669433594,147.3379364013672,11,7,63,53,0.0
1763656313.221718,66660000,1,339.66949462890625,447.7642822265625,16,22,119,44,0.0
1763656313.221718,66660000,2,355.3055114746094,302.56658935546875,17,15,43,39,0.0
1763656313.221718,66660000,3,232.9856719970703,150.6534423828125,11,7,61,53,0.0
1763656313.2537503,66695000,1,353.5721130371094,445.40460205078125,17,22,119,50,0.0
1763656313.2537503,66695000,2,357.3235778808594,301.3235778808594,17,15,44,39,0.0
1763656313.2537503,66695000,3,227.44357299804688,155.8145294189453,11,7,64,57,0.0
1763656313.2863421,66725000,1,363.63397216796875,443.4747619628906,18,22,115,51,0.0
1763656313.2863421,66725000,2,358.8735656738281,300.1585388183594,17,15,42,40,0.0
1763656313.2863421,66725000,3,222.85060119628906,160.04852294921875,11,8,58,58,0.0
1763656313.3218424,66760000,1,377.2447814941406,439.1107177734375,18,21,115,59,0.0
1763656313.3218424,66760000,2,360.9958801269531,298.7007141113281,18,14,43,40,0.0
1763656313.3218424,66760000,3,217.4938201904297,166.14712524414062,10,8,61,64,0.0
1763656313.3526287,66795000,1,389.3110656738281,434.6202392578125,19,21,117,65,0.0
1763656313.3526287,66795000,2,362.9522399902344,296.9288635253906,18,14,43,41,0.0
1763656313.3526287,66795000,3,212.6439208984375,172.18942260742188,10,8,59,66,0.0
1763656313.385972,66825000,1,400.5843505859375,429.85198974609375,20,21,115,68,0.0
1763656313.385972,66825000,2,364.7101135253906,295.5537109375,18,14,43,40,0.0
1763656313.385972,66825000,3,209.15597534179688,177.1855926513672,10,8,57,65,0.0
1763656313.421712,66860000,1,412.3324890136719,423.6902160644531,20,21,109,73,0.0
1763656313.421712,66860000,2,366.6057434082031,293.8675537109375,18,14,43,41,0.0
1763656313.421712,66860000,3,205.5234375,183.26507568359375,10,9,57,69,0.0
1763656313.453279,66895000,1,423.7671813964844,416.7085876464844,21,20,106,80,0.0
1763656313.453279,66895000,2,368.41094970703125,291.84088134765625,18,14,42,40,0.0
1763656313.453279,66895000,3,202.11672973632812,189.2145538330078,10,9,54,69,0.0
1763656313.4855409,66925000,1,431.520263671875,411.4652404785156,21,20,99,81,0.0
1763656313.4855409,66925000,2,369.88812255859375,290.34033203125,18,14,40,40,0.0
1763656313.4855409,66925000,3,198.98707580566406,195.3144989013672,9,9,52,72,0.0
1763656313.5210736,66960000,1,441.06683349609375,403.843994140625,22,20,98,89,0.0
1763656313.5210736,66960000,2,371.45953369140625,288.7354736328125,18,14,39,41,0.0
1763656313.5210736,66960000,3,196.27542114257812,202.1459503173828,9,10,48,72,0.0
1763656313.5543547,66995000,1,451.5155029296875,394.67340087890625,22,19,91,93,0.0
1763656313.5543547,66995000,2,373.32708740234375,286.9184875488281,18,14,39,42,0.0
1763656313.5543547,66995000,3,193.9876708984375,208.54449462890625,9,10,47,75,0.0
1763656313.5842867,67025000,1,458.7506103515625,387.0887145996094,22,19,87,93,0.0
1763656313.5842867,67025000,2,374.61883544921875,285.08673095703125,18,14,39,43,0.0
1763656313.5842867,67025000,3,191.95712280273438,214.9202423095703,9,10,44,75,0.0
1763656313.6227891,67060000,1,467.19989013671875,376.915283203125,23,18,85,101,0.0
1763656313.6227891,67060000,2,375.7921447753906,282.8738098144531,18,14,39,44,0.0
1763656313.6227891,67060000,3,190.20494079589844,223.11837768554688,9,11,42,78,0.0
1763656313.653121,67095000,1,473.3529357910156,368.6325378417969,23,18,82,103,0.0
1763656313.653121,67095000,2,376.8320617675781,281.4580078125,18,14,39,43,0.0
1763656313.653121,67095000,3,188.92689514160156,229.6705780029297,9,11,40,79,0.0
1763656313.6851568,67125000,1,480.1128845214844,358.38861083984375,24,17,78,108,0.0
1763656313.6851568,67125000,2,378.0223388671875,279.7374267578125,18,13,38,43,0.0
1763656313.6851568,67125000,3,188.18006896972656,237.410400390625,9,11,38,79,0.0
1763656313.7216794,67160000,1,485.2501525878906,349.70623779296875,24,17,70,109,0.0
1763656313.7216794,67160000,2,378.794189453125,278.3713684082031,18,13,38,43,0.0
1763656313.7216794,67160000,3,187.91378784179688,243.7462921142578,9,12,36,76,0.0
1763656313.7531123,67195000,1,491.13433837890625,338.07818603515625,24,16,64,109,0.0
1763656313.7531123,67195000,2,379.7752990722656,276.16241455078125,18,13,38,42,0.0
1763656313.7531123,67195000,3,187.7127685546875,250.62322998046875,9,12,36,78,0.0
1763656313.78525,67225000,1,495.4325866699219,327.31646728515625,24,16,61,114,0.0
1763656313.78525,67225000,2,380.9742736816406,273.7309875488281,19,13,38,43,0.0
1763656313.78525,67225000,3,188.28463745117188,258.7552490234375,9,12,38,82,0.0
1763656313.8232262,67260000,1,499.6109924316406,314.8949279785156,24,15,56,118,0.0
1763656313.8232262,67260000,2,381.5984191894531,271.75,19,13,38,45,0.0
1763656313.8232262,67260000,3,189.27777099609375,267.9582214355469,9,13,40,78,0.0
1763656313.8535879,67295000,1,503.1505126953125,302.6519775390625,25,15,50,116,0.0
1763656313.8535879,67295000,2,382.37835693359375,269.8572692871094,19,13,37,45,0.0
1763656313.8535879,67295000,3,190.4603729248047,274.7369384765625,9,13,42,80,0.0
1763656313.8869627,67325000,1,505.055419921875,293.2780456542969,25,14,46,120,0.0
1763656313.8869627,67325000,2,383.1557922363281,267.89990234375,19,13,37,46,0.0
1763656313.8869627,67325000,3,192.06906127929688,281.9905090332031,9,14,45,76,0.0
1763656313.9219487,67360000,1,507.2786865234375,279.0403137207031,25,13,40,114,0.0
1763656313.9219487,67360000,2,383.730224609375,266.00189208984375,19,13,36,46,0.0
1763656313.9219487,67360000,3,194.11512756347656,288.4698486328125,9,14,47,76,0.0
1763656313.9528975,67395000,1,507.8787536621094,269.0115661621094,25,13,35,119,0.0
1763656313.9528975,67395000,2,384.1957702636719,263.8963623046875,19,13,36,46,0.0
1763656313.9528975,67395000,3,196.3311767578125,294.1773376464844,9,14,50,77,0.0
1763656313.986893,67425000,1,508.2430725097656,257.46636962890625,25,12,33,114,0.0
1763656313.986893,67425000,2,385.074951171875,262.0019836425781,19,13,36,45,0.0
1763656313.986893,67425000,3,198.8094024658203,300.2440185546875,9,15,53,79,0.0
1763656314.0235033,67460000,1,507.9702453613281,244.316650390625,25,12,35,111,0.0
1763656314.0235033,67460000,2,385.4322509765625,259.94622802734375,19,12,35,45,0.0
1763656314.0235033,67460000,3,202.1314697265625,307.2038879394531,10,15,54,80,0.0
1763656314.053115,67495000,1,506.6211853027344,233.1661834716797,25,11,38,111,0.0
1763656314.053115,67495000,2,385.8377990722656,257.1213684082031,19,12,34,45,0.0
1763656314.053115,67495000,3,205.6490478515625,313.7611389160156,10,15,58,76,0.0
1763656314.0851035,67525000,1,504.4734802246094,220.26031494140625,25,11,43,112,0.0
1763656314.0851035,67525000,2,386.1129150390625,254.0701904296875,19,12,33,44,0.0
1763656314.0851035,67525000,3,210.23434448242188,320.719482421875,10,16,61,77,0.0
1763656314.1215074,67560000,1,501.8987121582031,209.301513671875,25,10,44,109,0.0
1763656314.1215074,67560000,2,386.1500549316406,252.23329162597656,19,12,33,45,0.0
1763656314.1215074,67560000,3,214.106689453125,326.63934326171875,10,16,62,73,0.0
1763656314.1536224,67595000,1,497.9292297363281,195.9674835205078,24,9,50,107,0.0
1763656314.1536224,67595000,2,386.2945251464844,250.1999969482422,19,12,33,47,0.0
1763656314.1536224,67595000,3,219.8231658935547,333.67547607421875,10,16,66,72,0.0
1763656314.1847649,67625000,1,494.4333801269531,186.30714416503906,24,9,54,106,0.0
1763656314.1847649,67625000,2,386.24066162109375,248.1627960205078,19,12,32,46,0.0
1763656314.1847649,67625000,3,223.8279571533203,338.0531921386719,11,16,69,72,0.0
1763656314.2223456,67660000,1,489.6888122558594,175.4369354248047,24,8,58,103,0.0
1763656314.2223456,67660000,2,386.2992248535156,245.85769653320312,19,12,34,46,0.0
1763656314.2223456,67660000,3,229.48109436035156,343.806640625,11,17,74,69,0.0
1763656314.253446,67695000,1,484.5950012207031,165.7471923828125,24,8,63,104,0.0
1763656314.253446,67695000,2,386.2294006347656,243.2601776123047,19,12,34,45,0.0
1763656314.253446,67695000,3,235.67393493652344,349.16302490234375,11,17,75,68,0.0
1763656314.2861767,67725000,1,479.83154296875,157.0887908935547,23,7,68,100,0.0
1763656314.2861767,67725000,2,385.9759216308594,241.0028839111328,19,12,34,46,0.0
1763656314.2861767,67725000,3,240.69650268554688,353.32177734375,12,17,76,65,0.0
1763656314.3212557,67760000,1,473.57928466796875,147.2766571044922,23,7,71,95,0.0
1763656314.3212557,67760000,2,385.8735656738281,239.00868225097656,19,11,34,45,0.0
1763656314.3212557,67760000,3,246.3273468017578,356.97784423828125,12,17,77,63,0.0
1763656314.3529744,67795000,1,466.09161376953125,137.0688018798828,23,6,77,90,0.0
1763656314.3529744,67795000,2,385.4450988769531,236.97352600097656,19,11,35,46,0.0
1763656314.3529744,67795000,3,252.83001708984375,360.9617004394531,12,18,79,62,0.0
1763656314.386104,67825000,1,458.7355651855469,128.0581512451172,22,6,78,84,0.0
1763656314.386104,67825000,2,385.30548095703125,235.0746307373047,19,11,34,45,0.0
1763656314.386104,67825000,3,259.04705810546875,364.61285400390625,12,18,78,57,0.0
1763656314.4228008,67860000,1,451.4034118652344,120.28303527832031,22,6,78,79,0.0
1763656314.4228008,67860000,2,384.84954833984375,233.29989624023438,19,11,34,45,0.0
1763656314.4228008,67860000,3,265.0071716308594,367.44647216796875,13,18,80,55,0.0
1763656314.4532135,67895000,1,440.8819885253906,110.42813110351562,22,5,84,73,0.0
1763656314.4532135,67895000,2,384.38739013671875,230.75074768066406,19,11,35,45,0.0
1763656314.4532135,67895000,3,272.13134765625,370.43646240234375,13,18,85,52,0.0
1763656314.485203,67925000,1,431.3291931152344,102.21178436279297,21,5,82,70,0.0
1763656314.485203,67925000,2,383.7798767089844,228.1457061767578,19,11,35,45,0.0
1763656314.485203,67925000,3,280.05615234375,373.2693176269531,14,18,81,49,0.0
1763656314.5219133,67960000,1,423.8501281738281,97.09673309326172,21,4,95,62,0.0
1763656314.5219133,67960000,2,382.8825378417969,225.55543518066406,19,11,35,44,0.0
1763656314.5219133,67960000,3,288.189453125,375.5435791015625,14,18,87,45,0.0
1763656314.5531087,67995000,1,411.38116455078125,89.89879608154297,20,4,96,68,0.0
1763656314.5531087,67995000,2,381.8331604003906,223.08775329589844,19,11,36,44,0.0
1763656314.5531087,67995000,3,296.74639892578125,377.298095703125,14,18,88,44,0.0
1763656314.5845244,68025000,1,400.7451171875,83.71580505371094,20,4,94,59,0.0
1763656314.5845244,68025000,2,380.98370361328125,221.4603729248047,19,11,37,46,0.0
1763656314.5845244,68025000,3,303.1628112792969,378.28814697265625,15,18,84,41,0.0
1763656314.6221657,68060000,1,389.5042419433594,78.39580535888672,19,3,92,56,0.0
1763656314.6221657,68060000,2,380.1358337402344,219.49090576171875,19,10,37,43,0.0
1763656314.6221657,68060000,3,311.76593017578125,379.2442321777344,15,18,83,38,0.0
1763656314.6534784,68095000,1,377.7406311035156,73.72281646728516,18,3,96,50,0.0
1763656314.6534784,68095000,2,378.7159423828125,217.32872009277344,18,10,38,43,0.0
1763656314.6534784,68095000,3,318.9697265625,379.2364196777344,15,18,87,37,0.0
1763656314.6859365,68125000,1,367.38165283203125,70.33378601074219,18,3,94,46,0.0
1763656314.6859365,68125000,2,377.5350646972656,215.55123901367188,18,10,38,44,0.0
1763656314.6859365,68125000,3,325.3619079589844,379.1825256347656,16,18,86,38,0.0
1763656314.7209039,68160000,1,355.6657409667969,67.11447143554688,17,3,94,40,0.0
1763656314.7209039,68160000,2,376.22161865234375,213.36790466308594,18,10,38,43,0.0
1763656314.7209039,68160000,3,332.7610778808594,378.7009582519531,16,18,85,39,0.0
1763656314.7526915,68195000,1,344.1549072265625,64.84965515136719,17,3,92,39,0.0
1763656314.7526915,68195000,2,374.6688232421875,211.37986755371094,18,10,37,44,0.0
1763656314.7526915,68195000,3,340.5154724121094,377.8722229003906,17,18,81,41,0.0
1763656314.7854252,68225000,1,337.36895751953125,64.0439682006836,16,3,97,36,0.0
1763656314.7854252,68225000,2,373.20892333984375,209.52401733398438,18,10,37,43,0.0
1763656314.7854252,68225000,3,345.7891845703125,376.74066162109375,17,18,84,43,0.0
1763656314.8221488,68260000,1,328.6072082519531,63.319175720214844,16,3,106,33,0.0
1763656314.8221488,68260000,2,372.0950927734375,207.91880798339844,18,10,37,44,0.0
1763656314.8221488,68260000,3,352.97283935546875,374.9720458984375,17,18,83,46,0.0
1763656314.8534777,68295000,1,314.0022888183594,63.01939010620117,15,3,114,32,0.0
1763656314.8534777,68295000,2,370.84088134765625,205.98590087890625,18,10,38,43,0.0
1763656314.8534777,68295000,3,361.67620849609375,372.389404296875,18,18,85,49,0.0
1763656314.8852239,68325000,1,304.1000061035156,62.66584396362305,15,3,104,32,0.0
1763656314.8852239,68325000,2,369.6358642578125,204.5220184326172,18,10,38,42,0.0
1763656314.8852239,68325000,3,367.0399475097656,370.8106994628906,18,18,81,50,0.0
1763656314.9231184,68360000,1,291.34906005859375,63.49894714355469,14,3,102,34,0.0
1763656314.9231184,68360000,2,368.8114929199219,203.24600219726562,18,10,39,41,0.0
1763656314.9231184,68360000,3,373.5104064941406,367.9032287597656,18,18,80,52,0.0
1763656314.9558055,68395000,1,277.1878662109375,65.75801849365234,13,3,106,39,0.0
1763656314.9558055,68395000,2,367.3067932128906,201.8948974609375,18,10,39,41,0.0
1763656314.9558055,68395000,3,382.466552734375,363.36083984375,19,18,78,58,0.0
1763656314.9865038,68425000,1,268.4140930175781,67.22898864746094,13,3,100,41,0.0
1763656314.9865038,68425000,2,366.2822265625,200.6677703857422,18,10,39,41,0.0
1763656314.9865038,68425000,3,387.3078308105469,360.78594970703125,19,18,74,57,0.0
1763656315.02368,68460000,1,255.47821044921875,70.89510345458984,12,3,103,47,0.0
1763656315.02368,68460000,2,364.3796081542969,198.9001007080078,18,9,41,43,0.0
1763656315.02368,68460000,3,393.6231384277344,356.33251953125,19,17,76,60,0.0
1763656315.0529866,68495000,1,246.0187530517578,74.27841186523438,12,3,107,52,0.0
1763656315.0529866,68495000,2,362.459228515625,196.98760986328125,18,9,42,41,0.0
1763656315.0529866,68495000,3,399.3374328613281,352.2440490722656,19,17,76,64,0.0
1763656315.0850608,68525000,1,235.39105224609375,78.03968811035156,11,3,98,53,0.0
1763656315.0850608,68525000,2,360.8271789550781,195.65652465820312,18,9,43,39,0.0
1763656315.0850608,68525000,3,404.4105529785156,348.38189697265625,20,17,73,68,0.0
1763656315.1210938,68560000,1,227.53152465820312,81.84715270996094,11,4,100,58,0.0
1763656315.1210938,68560000,2,359.4371337890625,194.76585388183594,17,9,42,39,0.0
1763656315.1210938,68560000,3,409.37432861328125,343.8475341796875,20,17,67,64,0.0
1763656315.1523662,68595000,1,214.4485626220703,88.94474792480469,10,4,104,65,0.0
1763656315.1523662,68595000,2,357.4452209472656,193.00706481933594,17,9,42,38,0.0
1763656315.1523662,68595000,3,415.26470947265625,337.6874084472656,20,16,67,72,0.0
1763656315.1854618,68625000,1,204.88661193847656,94.72677612304688,10,4,97,68,0.0
1763656315.1854618,68625000,2,355.0922546386719,191.2581024169922,17,9,42,38,0.0
1763656315.1854618,68625000,3,419.70745849609375,332.5889587402344,20,16,66,72,0.0
1763656315.2218845,68660000,1,195.47215270996094,101.53316497802734,9,5,96,76,0.0
1763656315.2218845,68660000,2,353.4330139160156,190.17990112304688,17,9,42,37,0.0
1763656315.2218845,68660000,3,424.6886901855469,326.14141845703125,21,16,61,73,0.0
1763656315.2528145,68695000,1,185.74867248535156,109.1904296875,9,5,94,79,0.0
1763656315.2528145,68695000,2,351.3168029785156,188.8415985107422,17,9,43,37,0.0
1763656315.2528145,68695000,3,428.98406982421875,319.7430419921875,21,15,61,73,0.0
1763656315.2850194,68725000,1,177.03675842285156,116.95928192138672,8,5,85,80,0.0
1763656315.2850194,68725000,2,349.3163757324219,187.84490966796875,17,9,42,36,0.0
1763656315.2850194,68725000,3,431.972412109375,314.89410400390625,21,15,55,75,0.0
1763656315.3219106,68760000,1,169.88722229003906,124.74991607666016,8,6,86,87,0.0
1763656315.3219106,68760000,2,347.2237548828125,186.73577880859375,17,9,42,35,0.0
1763656315.3219106,68760000,3,434.8764953613281,309.1266174316406,21,15,53,76,0.0
1763656315.3533325,68795000,1,160.66954040527344,135.2832489013672,8,6,79,91,0.0
1763656315.3533325,68795000,2,345.06280517578125,185.93719482421875,17,9,42,35,0.0
1763656315.3533325,68795000,3,438.50714111328125,301.4147033691406,21,15,50,76,0.0
1763656315.386223,68825000,1,155.4801025390625,142.37188720703125,7,7,77,95,0.0
1763656315.386223,68825000,2,342.7076110839844,184.96246337890625,17,9,43,35,0.0
1763656315.386223,68825000,3,441.14202880859375,295.2779235839844,22,14,47,74,0.0
1763656315.4225338,68860000,1,149.1796417236328,152.01622009277344,7,7,76,97,0.0
1763656315.4225338,68860000,2,340.856689453125,184.22909545898438,17,9,44,35,0.0
1763656315.4225338,68860000,3,443.1081848144531,289.0426330566406,22,14,45,77,0.0
1763656315.453761,68895000,1,143.4076385498047,161.92515563964844,7,8,71,102,0.0
1763656315.453761,68895000,2,339.1910400390625,183.77511596679688,16,9,43,35,0.0
1763656315.453761,68895000,3,445.22686767578125,281.7220764160156,22,14,41,76,0.0
1763656315.4878829,68925000,1,137.78256225585938,173.83811950683594,6,8,69,111,0.0
1763656315.4878829,68925000,2,336.9326171875,183.29052734375,16,9,44,35,0.0
1763656315.4878829,68925000,3,446.8077697753906,273.3744812011719,22,13,40,79,0.0
1763656315.5211565,68960000,1,133.61074829101562,183.0677947998047,6,9,66,106,0.0
1763656315.5211565,68960000,2,334.8694763183594,182.74542236328125,16,9,44,34,0.0
1763656315.5211565,68960000,3,447.7137145996094,267.27740478515625,22,13,36,75,0.0
1763656315.5519621,68995000,1,129.4735565185547,194.88467407226562,6,9,61,112,0.0
1763656315.5519621,68995000,2,332.5234680175781,182.32516479492188,16,9,44,34,0.0
1763656315.5519621,68995000,3,448.26727294921875,260.17254638671875,22,13,35,78,0.0
1763656315.58478,69025000,1,126.06537628173828,206.60357666015625,6,10,57,113,0.0
1763656315.58478,69025000,2,330.406494140625,181.8062744140625,16,9,44,33,0.0
1763656315.58478,69025000,3,448.76849365234375,252.47357177734375,22,12,33,76,0.0
1763656315.6215184,69060000,1,123.54054260253906,217.62852478027344,6,10,49,118,0.0
1763656315.6215184,69060000,2,327.9190979003906,181.63819885253906,16,9,44,33,0.0
1763656315.6215184,69060000,3,448.9139709472656,244.77699279785156,22,12,34,71,0.0
1763656315.6539423,69095000,1,121.37202453613281,233.2248992919922,6,11,46,121,0.0
1763656315.6539423,69095000,2,325.53204345703125,181.50506591796875,16,9,44,32,0.0
1763656315.6539423,69095000,3,448.08990478515625,237.1743927001953,22,11,33,71,0.0
1763656315.6846764,69125000,1,120.03404235839844,247.42431640625,6,12,39,117,0.0
1763656315.6846764,69125000,2,322.9377136230469,181.24221801757812,16,9,44,32,0.0
1763656315.6846764,69125000,3,447.0467834472656,228.7743682861328,22,11,36,69,0.0
1763656315.7215998,69160000,1,119.89962005615234,259.1873474121094,5,12,39,113,0.0
1763656315.7215998,69160000,2,320.8589172363281,180.88035583496094,16,9,43,32,0.0
1763656315.7215998,69160000,3,445.6894836425781,223.17198181152344,22,11,38,70,0.0
1763656315.7548587,69195000,1,120.62937927246094,270.598876953125,6,13,42,119,0.0
1763656315.7548587,69195000,2,318.8821716308594,180.85792541503906,15,9,44,32,0.0
1763656315.7548587,69195000,3,444.24761962890625,218.466796875,22,10,40,74,0.0
1763656315.785553,69225000,1,121.95170593261719,280.6092224121094,6,14,45,120,0.0
1763656315.785553,69225000,2,316.8388671875,181.06285095214844,15,9,45,33,0.0
1763656315.785553,69225000,3,442.378173828125,212.2514190673828,22,10,41,71,0.0
1763656315.8222606,69260000,1,124.23489379882812,292.802490234375,6,14,49,122,0.0
1763656315.8222606,69260000,2,314.1143493652344,181.2672119140625,15,9,44,33,0.0
1763656315.8222606,69260000,3,440.1507873535156,205.53756713867188,22,10,44,73,0.0
1763656315.8543255,69295000,1,127.49528503417969,305.49798583984375,6,15,54,123,0.0
1763656315.8543255,69295000,2,311.77508544921875,181.26296997070312,15,9,43,33,0.0
1763656315.8543255,69295000,3,436.84039306640625,197.7774200439453,21,9,47,71,0.0
1763656315.8861222,69325000,1,131.31423950195312,318.6412048339844,6,15,58,110,0.0
1763656315.8861222,69325000,2,309.7537536621094,181.64901733398438,15,9,42,33,0.0
1763656315.8861222,69325000,3,433.994384765625,191.58416748046875,21,9,48,65,0.0
1763656315.9213157,69360000,1,137.07559204101562,332.1561279296875,6,16,66,114,0.0
1763656315.9213157,69360000,2,307.09417724609375,181.89883422851562,15,9,43,33,0.0
1763656315.9213157,69360000,3,430.51397705078125,185.2647247314453,21,9,47,64,0.0
1763656315.9523792,69395000,1,142.13070678710938,343.0473937988281,7,17,71,109,0.0
1763656315.9523792,69395000,2,304.3325500488281,182.4171600341797,15,9,42,34,0.0
1763656315.9523792,69395000,3,426.4813232421875,178.75875854492188,21,8,52,64,0.0
1763656315.9867017,69425000,1,147.486328125,352.4529113769531,7,17,72,108,0.0
