unix_time_ms,sim_time_ms,obstacle_id,grid_x,grid_y,neuron_id
1763656260069,2287,3,10,8,266
1763656260072,2290,1,24,16,536
1763656260075,2293,2,12,11,364
1763656260078,2296,3,10,8,266
1763656260081,2299,1,25,15,505
1763656260083,2301,2,12,12,396
1763656260086,2304,3,10,9,298
1763656260089,2307,1,25,14,473
1763656260092,2310,2,12,12,396
1763656260094,2312,3,10,9,298
1763656260097,2315,1,25,14,473
1763656260099,2317,2,12,12,396
1763656260102,2320,3,10,9,298
1763656260105,2323,1,25,13,441
1763656260109,2327,2,12,12,396
1763656260112,2330,3,9,10,329
1763656260115,2333,1,25,13,441
1763656260117,2335,2,12,12,396
1763656260120,2338,3,9,10,329
1763656260123,2341,1,25,12,409
1763656260125,2343,2,12,12,396
1763656260128,2346,3,9,10,329
1763656260130,2348,1,25,11,377
1763656260133,2351,2,12,12,396
1763656260136,2353,3,9,10,329
1763656260138,2356,1,25,11,377
1763656260141,2359,2,12,12,396
1763656260144,2362,3,9,11,361
1763656260146,2364,1,25,10,345
1763656260149,2367,2,12,12,396
1763656260152,2370,3,9,11,361
1763656260155,2372,1,25,10,345
1763656260157,2375,2,12,13,428
1763656260160,2378,3,9,12,393
1763656260162,2380,1,24,9,312
1763656260165,2383,2,12,13,428
1763656260168,2386,3,9,12,393
1763656260171,2388,1,24,9,312
1763656260174,2392,2,12,13,428
1763656260176,2394,3,9,12,393
1763656260179,2397,1,24,8,280
1763656260182,2400,2,12,13,428
1763656260184,2402,3,9,13,425
1763656260187,2405,1,24,8,280
1763656260190,2407,2,12,13,428
1763656260192,2410,3,9,13,425
1763656260195,2413,1,23,7,247
1763656260197,2415,2,12,13,428
1763656260200,2418,3,9,13,425
1763656260203,2421,1,23,7,247
1763656260205,2423,2,13,13,429
1763656260209,2426,3,9,14,457
1763656260211,2429,1,23,6,215
1763656260214,2432,2,13,13,429
1763656260216,2434,3,9,14,457
1763656260219,2437,1,22,6,214
1763656260221,2439,2,13,13,429
1763656260224,2442,3,9,14,457
1763656260227,2445,1,22,5,182
1763656260229,2447,2,13,14,461
1763656260232,2450,3,10,15,490
1763656260234,2452,1,21,5,181
1763656260237,2455,2,13,14,461
1763656260240,2458,3,10,15,490
1763656260245,2462,1,21,5,181
1763656260248,2466,2,13,14,461
1763656260251,2468,3,10,15,490
1763656260253,2471,1,21,4,149
1763656260256,2474,2,13,14,461
1763656260259,2477,3,10,16,522
1763656260261,2479,1,20,4,148
1763656260264,2482,2,13,14,461
1763656260267,2484,3,10,16,522
1763656260269,2487,1,19,4,147
1763656260272,2490,2,13,14,461
1763656260275,2493,3,11,16,523
1763656260278,2496,1,19,3,115
1763656260281,2499,2,13,14,461
1763656260284,2502,3,11,17,555
1763656260286,2504,1,18,3,114
1763656260289,2507,2,13,14,461
1763656260291,2509,3,11,17,555
1763656260294,2512,1,18,3,114
1763656260297,2515,2,13,14,461
1763656260300,2518,3,11,17,555
1763656260302,2520,1,17,3,113
1763656260305,2523,2,13,14,461
1763656260308,2526,3,12,17,556
1763656260311,2529,1,17,3,113
1763656260314,2531,2,14,14,462
1763656260316,2534,3,12,18,588
1763656260319,2536,1,16,3,112
1763656260321,2539,2,14,14,462
1763656260324,2542,3,12,18,588
1763656260327,2545,1,16,3,112
1763656260329,2547,2,14,15,494
1763656260332,2550,3,13,18,589
1763656260334,2552,1,15,3,111
1763656260337,2555,2,14,15,494
1763656260340,2558,3,13,18,589
1763656260343,2561,1,14,3,110
1763656260346,2564,2,14,15,494
1763656260348,2566,3,13,18,589
1763656260351,2569,1,14,3,110
1763656260354,2572,2,14,15,494
1763656260356,2574,3,14,18,590
1763656260359,2577,1,13,3,109
1763656260364,2582,2,14,15,494
1763656260367,2585,3,14,18,590
1763656260369,2587,1,13,3,109
1763656260373,2591,2,14,15,494
1763656260377,2595,3,15,18,591
1763656260380,2598,1,12,3,108
1763656260382,2600,2,14,15,494
1763656260385,2603,3,15,18,591
1763656260387,2605,1,12,3,108
1763656260390,2608,2,14,15,494
1763656260393,2611,3,15,18,591
1763656260396,2613,1,11,3,107
1763656260398,2616,2,15,15,495
1763656260401,2619,3,16,18,592
1763656260404,2621,1,10,4,138
1763656260406,2624,2,15,15,495
1763656260410,2627,3,16,18,592
1763656260412,2630,1,10,4,138
1763656260415,2633,2,15,15,495
1763656260418,2635,3,16,18,592
1763656260420,2638,1,10,4,138
1763656260423,2641,2,15,15,495
1763656260426,2644,3,17,18,593
1763656260428,2646,1,9,5,169
1763656260431,2648,2,15,15,495
1763656260433,2651,3,17,18,593
1763656260436,2654,1,9,5,169
1763656260439,2657,2,15,15,495
1763656260441,2659,3,17,18,593
1763656260444,2662,1,8,6,200
1763656260447,2665,2,15,15,495
1763656260449,2667,3,18,18,594
1763656260452,2670,1,8,6,200
1763656260455,2673,2,15,15,495
1763656260458,2676,3,18,18,594
1763656260461,2679,1,7,6,199
1763656260463,2681,2,15,15,495
1763656260466,2684,3,19,18,595
1763656260469,2687,1,7,7,231
1763656260471,2689,2,16,15,496
1763656260476,2694,3,19,18,595
1763656260479,2696,1,7,7,231
1763656260481,2699,2,16,15,496
1763656260484,2701,3,19,17,563
1763656260486,2704,1,7,8,263
1763656260489,2707,2,16,15,496
1763656260492,2710,3,20,17,564
1763656260494,2712,1,6,9,294
1763656260497,2715,2,16,15,496
1763656260499,2717,3,20,17,564
1763656260503,2721,1,6,9,294
1763656260506,2723,2,16,15,496
1763656260508,2726,3,20,17,564
1763656260511,2729,1,6,10,326
1763656260514,2732,2,16,15,496
1763656260516,2734,3,20,16,532
1763656260519,2737,1,6,10,326
1763656260523,2740,2,16,15,496
1763656260525,2743,3,20,16,532
1763656260528,2746,1,6,11,358
1763656260530,2748,2,16,15,496
1763656260533,2751,3,21,16,533
1763656260536,2754,1,5,11,357
1763656260538,2756,2,17,15,497
1763656260541,2759,3,21,16,533
1763656260544,2762,1,5,12,389
1763656260547,2764,2,17,15,497
1763656260549,2767,3,21,15,501
1763656260552,2769,1,6,13,422
1763656260554,2772,2,17,15,497
1763656260557,2775,3,21,15,501
1763656260560,2777,1,6,13,422
1763656260562,2780,2,17,15,497
1763656260565,2782,3,21,15,501
1763656260567,2785,1,6,14,454
1763656260570,2788,2,17,15,497
1763656260573,2791,3,22,14,470
1763656260575,2793,1,6,15,486
1763656260578,2796,2,17,15,497
1763656260580,2798,3,22,14,470
1763656260583,2801,1,6,15,486
1763656260586,2804,2,17,15,497
1763656260588,2806,3,22,14,470
1763656260591,2809,1,6,16,518
1763656260593,2811,2,17,15,497
1763656260596,2814,3,22,13,438
1763656260598,2816,1,6,16,518
1763656260601,2819,2,17,15,497
1763656260604,2822,3,22,13,438
1763656260607,2825,1,7,17,551
1763656260610,2828,2,17,15,497
1763656260612,2830,3,22,13,438
1763656260615,2833,1,7,18,583
1763656260618,2836,2,18,14,466
1763656260620,2838,3,22,12,406
1763656260623,2841,1,7,18,583
1763656260626,2843,2,18,14,466
1763656260628,2846,3,22,12,406
1763656260631,2849,1,8,18,584
1763656260633,2851,2,18,14,466
1763656260636,2854,3,22,12,406
1763656260640,2858,1,8,19,616
1763656260643,2861,2,18,14,466
1763656260646,2864,3,22,11,374
1763656260649,2867,1,9,19,617
1763656260651,2869,2,18,14,466
1763656260654,2872,3,22,11,374
1763656260656,2874,1,9,20,649
1763656260659,2877,2,18,14,466
1763656260662,2880,3,22,10,342
1763656260664,2882,1,10,20,650
1763656260667,2885,2,18,14,466
1763656260670,2888,3,22,10,342
1763656260673,2891,1,10,20,650
1763656260676,2894,2,18,14,466
1763656260678,2896,3,21,10,341
1763656260681,2899,1,11,21,683
1763656260684,2902,2,18,14,466
1763656260687,2904,3,21,9,309
1763656260689,2907,1,11,21,683
1763656260692,2910,2,18,14,466
1763656260695,2913,3,21,9,309
1763656260697,2915,1,12,21,684
1763656260700,2918,2,18,14,466
1763656260702,2920,3,21,9,309
1763656260705,2923,1,12,21,684
1763656260709,2927,2,18,14,466
1763656260712,2930,3,21,8,277
1763656260714,2932,1,13,22,717
1763656260717,2935,2,18,13,434
1763656260720,2938,3,21,8,277
1763656260722,2940,1,14,22,718
1763656260725,2943,2,18,13,434
1763656260728,2946,3,20,8,276
1763656260730,2948,1,14,22,718
1763656260733,2951,2,19,13,435
1763656260736,2953,3,20,8,276
1763656260738,2956,1,15,22,719
1763656260741,2959,2,19,13,435
1763656260744,2962,3,20,7,244
1763656260747,2965,1,16,22,720
1763656260750,2967,2,19,13,435
1763656260752,2970,3,20,7,244
1763656260755,2973,1,16,22,720
1763656260758,2976,2,19,13,435
1763656260761,2979,3,19,7,243
1763656260763,2981,1,17,22,721
1763656260766,2984,2,19,13,435
1763656260769,2987,3,19,7,243
1763656260772,2990,1,17,22,721
1763656260775,2993,2,19,13,435
1763656260778,2996,3,19,6,211
1763656260780,2998,1,18,22,722
1763656260783,3001,2,19,13,435
1763656260786,3004,3,19,6,211
1763656260788,3006,1,19,21,691
1763656260791,3009,2,19,12,403
1763656260793,3011,3,18,6,210
1763656260796,3014,1,19,21,691
1763656260798,3016,2,19,12,403
1763656260801,3019,3,18,6,210
1763656260804,3022,1,20,21,692
1763656260807,3024,2,19,12,403
1763656260810,3027,3,18,6,210
1763656260812,3030,1,20,21,692
1763656260815,3033,2,19,12,403
1763656260818,3036,3,17,6,209
1763656260820,3038,1,21,20,661
1763656260823,3041,2,19,12,403
1763656260826,3044,3,17,6,209
1763656260828,3046,1,21,20,661
1763656260831,3049,2,19,12,403
1763656260833,3051,3,17,6,209
1763656260836,3054,1,22,19,630
1763656260839,3057,2,19,12,403
1763656260842,3060,3,16,6,208
1763656260845,3062,1,22,19,630
1763656260848,3066,2,19,12,403
1763656260850,3068,3,16,6,208
1763656260853,3071,1,23,19,631
1763656260856,3074,2,19,12,403
1763656260858,3076,3,16,5,176
1763656260861,3079,1,23,18,599
1763656260864,3081,2,19,11,371
1763656260866,3084,3,15,5,175
1763656260869,3087,1,23,18,599
1763656260872,3090,2,19,11,371
1763656260875,3092,3,15,5,175
1763656260877,3095,1,24,17,568
1763656260880,3098,2,19,11,371
1763656260883,3100,3,14,6,206
1763656260885,3103,1,24,17,568
1763656260888,3106,2,19,11,371
1763656260890,3108,3,14,6,206
1763656260893,3111,1,24,16,536
1763656260896,3114,2,19,11,371
1763656260898,3116,3,14,6,206
1763656260901,3119,1,24,16,536
1763656260904,3121,2,19,11,371
1763656260909,3126,3,14,6,206
1763656260911,3129,1,25,15,505
1763656260914,3132,2,19,11,371
1763656260917,3135,3,13,6,205
1763656260920,3138,1,25,14,473
1763656260922,3140,2,19,11,371
1763656260925,3143,3,13,6,205
1763656260927,3145,1,25,14,473
1763656260930,3148,2,19,11,371
1763656260932,3150,3,13,6,205
1763656260935,3153,1,25,13,441
1763656260938,3156,2,19,11,371
1763656260941,3159,3,12,6,204
1763656260943,3161,1,25,13,441
1763656260946,3164,2,18,10,338
1763656260949,3167,3,12,6,204
1763656260952,3170,1,25,12,409
1763656260955,3172,2,18,10,338
1763656260957,3175,3,12,7,236
1763656260960,3178,1,25,12,409
1763656260962,3180,2,18,10,338
1763656260965,3183,3,11,7,235
1763656260968,3186,1,25,11,377
1763656260971,3189,2,18,10,338
1763656260975,3193,3,11,7,235
1763656260978,3196,1,25,10,345
1763656260980,3198,2,18,10,338
1763656260983,3201,3,11,7,235
1763656260986,3204,1,25,10,345
1763656260988,3206,2,18,10,338
1763656260991,3209,3,11,8,267
1763656260994,3211,1,24,9,312
1763656260996,3214,2,18,10,338
1763656260999,3217,3,10,8,266
1763656261002,3220,1,24,9,312
1763656261005,3223,2,18,10,338
1763656261009,3227,3,10,8,266
1763656261011,3229,1,24,8,280
1763656261014,3232,2,18,10,338
1763656261017,3234,3,10,8,266
1763656261019,3237,1,24,8,280
1763656261022,3240,2,18,10,338
1763656261025,3242,3,10,9,298
1763656261027,3245,1,23,7,247
1763656261030,3248,2,18,10,338
1763656261032,3250,3,10,9,298
1763656261035,3253,1,23,7,247
1763656261038,3255,2,18,9,306
1763656261040,3258,3,9,9,297
1763656261043,3261,1,23,6,215
1763656261046,3264,2,18,9,306
1763656261049,3267,3,9,10,329
1763656261052,3270,1,22,6,214
1763656261055,3273,2,18,9,306
1763656261057,3275,3,9,10,329
1763656261060,3278,1,22,5,182
1763656261063,3281,2,18,9,306
1763656261065,3283,3,9,10,329
1763656261068,3286,1,21,5,181
1763656261071,3289,2,17,9,305
1763656261074,3292,3,9,11,361
1763656261077,3295,1,21,5,181
1763656261079,3297,2,17,9,305
1763656261082,3300,3,9,11,361
1763656261085,3303,1,21,4,149
1763656261087,3305,2,17,9,305
1763656261090,3308,3,9,11,361
1763656261093,3311,1,20,4,148
1763656261095,3313,2,17,9,305
1763656261098,3316,3,9,12,393
1763656261100,3318,1,20,4,148
1763656261103,3321,2,17,9,305
1763656261106,3324,3,9,12,393
1763656261109,3327,1,19,3,115
1763656261111,3329,2,17,9,305
1763656261114,3332,3,9,12,393
1763656261117,3335,1,18,3,114
1763656261119,3337,2,17,9,305
1763656261122,3339,3,9,13,425
1763656261124,3342,1,18,3,114
1763656261127,3345,2,17,9,305
1763656261130,3347,3,9,13,425
1763656261132,3350,1,17,3,113
1763656261134,3352,2,17,9,305
1763656261137,3355,3,9,13,425
1763656261140,3358,1,17,3,113
1763656261145,3362,2,17,9,305
1763656261147,3365,3,9,14,457
1763656261150,3368,1,16,3,112
1763656261153,3370,2,16,9,304
1763656261155,3373,3,9,14,457
1763656261158,3376,1,16,3,112
1763656261161,3379,2,16,9,304
1763656261164,3382,3,9,15,489
1763656261166,3384,1,15,3,111
1763656261169,3387,2,16,9,304
1763656261173,3390,3,10,15,490
1763656261175,3393,1,15,3,111
1763656261178,3396,2,16,9,304
1763656261181,3399,3,10,15,490
1763656261183,3401,1,14,3,110
1763656261186,3404,2,16,9,304
1763656261189,3406,3,10,16,522
1763656261191,3409,1,13,3,109
1763656261194,3412,2,16,9,304
1763656261196,3414,3,10,16,522
1763656261203,3421,1,13,3,109
1763656261206,3424,2,16,9,304
1763656261209,3427,3,10,16,522
1763656261243,3461,1,12,3,108
1763656261246,3464,2,16,9,304
1763656261249,3467,3,11,16,523
1763656261271,3489,1,12,3,108
1763656261274,3492,2,16,9,304
1763656261277,3495,3,11,17,555
1763656261305,3523,1,11,3,107
1763656261309,3527,2,15,9,303
1763656261312,3530,3,11,17,555
1763656261343,3560,1,10,4,138
1763656261346,3564,2,15,9,303
1763656261349,3567,3,12,17,556
1763656261373,3591,1,10,4,138
1763656261376,3594,2,15,9,303
1763656261379,3597,3,12,17,556
1763656261405,3623,1,10,4,138
1763656261408,3626,2,15,9,303
1763656261411,3628,3,12,18,588
1763656261441,3659,1,9,5,169
1763656261444,3662,2,15,9,303
1763656261447,3665,3,13,18,589
1763656261471,3689,1,9,5,169
1763656261474,3692,2,15,9,303
1763656261477,3695,3,13,18,589
1763656261508,3726,1,8,5,168
1763656261511,3729,2,15,9,303
1763656261514,3731,3,13,18,589
1763656261542,3760,1,8,6,200
1763656261545,3763,2,15,9,303
1763656261548,3766,3,14,18,590
1763656261572,3790,1,7,6,199
1763656261575,3793,2,15,9,303
1763656261578,3795,3,14,18,590
1763656261604,3822,1,7,7,231
1763656261607,3825,2,14,9,302
1763656261610,3828,3,14,18,590
1763656261643,3861,1,7,7,231
1763656261646,3864,2,14,9,302
1763656261649,3867,3,15,18,591
1763656261671,3889,1,6,8,262
1763656261674,3892,2,14,9,302
1763656261677,3895,3,15,18,591
1763656261704,3922,1,6,9,294
1763656261706,3924,2,14,9,302
1763656261709,3927,3,16,18,592
1763656261744,3962,1,6,9,294
1763656261748,3966,2,14,9,302
1763656261750,3968,3,16,18,592
1763656261773,3990,1,6,10,326
1763656261776,3993,2,14,9,302
1763656261779,3996,3,16,18,592
1763656261805,4023,1,6,10,326
1763656261809,4026,2,14,9,302
1763656261811,4029,3,17,18,593
1763656261844,4062,1,6,11,358
1763656261847,4065,2,14,9,302
1763656261850,4067,3,17,18,593
1763656261874,4092,1,6,12,390
1763656261877,4095,2,14,9,302
1763656261879,4097,3,17,18,593
1763656261906,4124,1,5,12,389
1763656261909,4127,2,14,9,302
1763656261911,4129,3,18,18,594
1763656261943,4160,1,5,13,421
1763656261946,4164,2,13,9,301
1763656261948,4166,3,18,18,594
1763656261973,4191,1,6,13,422
1763656261976,4194,2,13,9,301
1763656261979,4196,3,18,18,594
1763656262005,4223,1,6,14,454
1763656262008,4226,2,13,9,301
1763656262011,4228,3,19,18,595
1763656262042,4260,1,6,15,486
1763656262045,4263,2,13,10,333
1763656262047,4265,3,19,17,563
1763656262074,4292,1,6,15,486
1763656262077,4295,2,13,10,333
1763656262080,4298,3,19,17,563
1763656262105,4323,1,6,16,518
1763656262109,4327,2,13,10,333
1763656262111,4329,3,20,17,564
1763656262143,4360,1,7,17,551
1763656262145,4363,2,13,10,333
1763656262148,4366,3,20,17,564
1763656262174,4392,1,7,17,551
1763656262177,4395,2,13,10,333
1763656262180,4398,3,20,17,564
1763656262205,4423,1,7,18,583
1763656262208,4426,2,13,10,333
1763656262210,4428,3,20,16,532
1763656262243,4461,1,7,18,583
1763656262246,4464,2,13,10,333
1763656262249,4467,3,21,16,533
1763656262276,4493,1,8,18,584
1763656262279,4497,2,13,10,333
1763656262282,4500,3,21,16,533
1763656262306,4524,1,8,19,616
1763656262310,4528,2,13,10,333
1763656262312,4530,3,21,15,501
1763656262345,4563,1,9,19,617
1763656262348,4565,2,13,10,333
1763656262350,4568,3,21,15,501
1763656262375,4592,1,9,20,649
1763656262377,4595,2,12,10,332
1763656262380,4598,3,21,15,501
1763656262407,4625,1,10,20,650
1763656262410,4627,2,12,11,364
1763656262412,4630,3,21,15,501
1763656262443,4661,1,10,20,650
1763656262447,4665,2,12,11,364
1763656262449,4667,3,22,14,470
1763656262474,4691,1,11,21,683
1763656262477,4695,2,12,11,364
1763656262480,4698,3,22,14,470
1763656262506,4724,1,11,21,683
1763656262509,4727,2,12,11,364
1763656262512,4730,3,22,14,470
1763656262541,4758,1,12,21,684
1763656262543,4761,2,12,11,364
1763656262546,4764,3,22,13,438
1763656262575,4793,1,12,22,716
1763656262578,4796,2,12,11,364
1763656262580,4798,3,22,13,438
1763656262607,4825,1,13,22,717
1763656262610,4827,2,12,11,364
1763656262612,4830,3,22,12,406
1763656262642,4860,1,14,22,718
1763656262647,4865,2,12,11,364
1763656262650,4868,3,22,12,406
1763656262672,4890,1,14,22,718
1763656262676,4894,2,12,11,364
1763656262679,4897,3,22,12,406
1763656262708,4926,1,15,22,719
1763656262711,4929,2,12,11,364
1763656262713,4931,3,22,11,374
1763656262742,4959,1,16,22,720
1763656262744,4962,2,12,12,396
1763656262747,4965,3,22,11,374
1763656262773,4991,1,16,22,720
1763656262776,4994,2,12,12,396
1763656262779,4996,3,22,10,342
1763656262805,5023,1,17,22,721
1763656262808,5026,2,12,12,396
1763656262811,5029,3,22,10,342
1763656262844,5062,1,17,22,721
1763656262847,5065,2,12,12,396
1763656262849,5067,3,22,10,342
1763656262874,5092,1,18,22,722
1763656262876,5094,2,12,12,396
1763656262879,5097,3,21,10,341
1763656262905,5123,1,19,21,691
1763656262909,5127,2,12,12,396
1763656262912,5129,3,21,9,309
1763656262942,5160,1,19,21,691
1763656262946,5164,2,12,12,396
1763656262949,5167,3,21,9,309
1763656262974,5192,1,20,21,692
1763656262977,5195,2,12,12,396
1763656262980,5198,3,21,9,309
1763656263004,5222,1,20,20,660
1763656263007,5225,2,12,13,428
1763656263010,5227,3,21,8,277
1763656263042,5260,1,21,20,661
1763656263044,5262,2,12,13,428
1763656263047,5265,3,21,8,277
1763656263076,5294,1,21,20,661
1763656263078,5296,2,12,13,428
1763656263081,5299,3,20,8,276
1763656263107,5325,1,22,19,630
1763656263110,5328,2,12,13,428
1763656263113,5331,3,20,8,276
1763656263142,5360,1,22,19,630
1763656263145,5363,2,12,13,428
1763656263147,5365,3,20,7,244
1763656263174,5392,1,23,19,631
1763656263177,5395,2,12,13,428
1763656263180,5397,3,20,7,244
1763656263206,5424,1,23,18,599
1763656263209,5427,2,13,13,429
1763656263212,5429,3,19,7,243
1763656263243,5461,1,23,18,599
1763656263246,5464,2,13,13,429
1763656263248,5466,3,19,7,243
1763656263273,5491,1,24,17,568
1763656263275,5493,2,13,13,429
1763656263278,5496,3,19,6,211
1763656263305,5522,1,24,17,568
1763656263308,5526,2,13,13,429
1763656263311,5529,3,19,6,211
1763656263342,5560,1,24,16,536
1763656263345,5563,2,13,14,461
1763656263347,5565,3,18,6,210
1763656263369,5587,1,24,16,536
