t,robot_id,x,y,gx,gy,t_s
1763663612.1830657,4,391.1590686333373,395.75991589180376,19,19,1763663612.1830657
1763663612.1981285,0,178.99298589443396,136.27951638276633,8,6,1763663612.1981285
1763663612.1981285,1,201.6927591852504,100.01459773372162,10,5,1763663612.1981285
1763663612.1981285,2,338.7263806369484,242.57555047780804,16,12,1763663612.1981285
1763663612.1981285,3,557.4131231012948,182.39636431664937,27,9,1763663612.1981285
1763663612.1981285,4,392.1476070262717,395.60894620711616,19,19,1763663612.1981285
1763663612.2138865,0,179.95742779668018,136.0152214392058,8,6,1763663612.2138865
1763663612.2138865,1,201.9827140536948,100.97163805380504,10,5,1763663612.2138865
1763663612.2138865,2,339.34239725263205,243.3632836364358,16,12,1763663612.2138865
1763663612.2138865,3,557.1004331911181,181.4465090539521,27,9,1763663612.2138865
1763663612.2138865,4,393.1250782264007,395.39787737256586,19,19,1763663612.2138865
1763663612.230754,0,180.89827082262624,135.67637870204194,9,6,1763663612.230754
1763663612.230754,1,202.19643382204697,101.94853306383196,10,5,1763663612.230754
1763663612.230754,2,339.8983240095875,244.19451491646623,16,12,1763663612.230754
1763663612.230754,3,556.874474524663,180.47237216364672,27,9,1763663612.230754
1763663612.230754,4,394.0694590241141,395.069023440082,19,19,1763663612.230754
1763663612.2470777,0,181.82922569839133,135.31124445373152,9,6,1763663612.2470777
1763663612.2470777,1,202.49318713322347,102.9034872367145,10,5,1763663612.2470777
1763663612.2470777,2,340.56078946813886,244.9436073782,17,12,1763663612.2470777
1763663612.2470777,3,556.711244716927,179.48578408857867,27,8,1763663612.2470777
1763663612.2470777,4,394.9932870533604,394.68621569149394,19,19,1763663612.2470777
1763663612.2632048,0,182.77687534722617,134.9919324698299,9,6,1763663612.2632048
1763663612.2632048,1,202.7898482987298,103.85847003911483,10,5,1763663612.2632048
1763663612.2632048,2,341.2824361300061,245.63586895839632,17,12,1763663612.2632048
1763663612.2632048,3,556.6855491556073,178.48611427402565,27,8,1763663612.2632048
1763663612.2632048,4,395.91241388113815,394.2922539237307,19,19,1763663612.2632048
1763663612.2790232,0,183.69166696279896,134.5880063626299,9,6,1763663612.2790232
1763663612.2790232,1,203.05014870304245,104.82399771842532,10,5,1763663612.2790232
1763663612.2790232,2,341.98256500688035,246.3498854538408,17,12,1763663612.2790232
1763663612.2790232,3,556.7884847702845,177.4914262529703,27,8,1763663612.2790232
1763663612.2790232,4,396.828571560108,393.89143587615234,19,19,1763663612.2790232
1763663612.2951028,0,184.60743286898685,134.1862940214405,9,6,1763663612.2951028
1763663612.2951028,1,203.2826631902808,105.79659065137533,10,5,1763663612.2951028
1763663612.2951028,2,342.639188866385,247.1041036630676,17,12,1763663612.2951028
1763663612.2951028,3,556.8944736993211,176.49705894310858,27,8,1763663612.2951028
1763663612.2951028,4,397.756959448204,393.5198232697508,19,19,1763663612.2951028
1763663612.3109872,0,185.57156490283535,133.92087092277143,9,6,1763663612.3109872
1763663612.3109872,1,203.56810795602095,106.7549858129405,10,5,1763663612.3109872
1763663612.3109872,2,343.292401199299,247.8612784435041,17,12,1763663612.3109872
1763663612.3109872,3,557.0883895519563,175.5160407770705,27,8,1763663612.3109872
1763663612.3109872,4,398.6610187265916,393.09241617907327,19,19,1763663612.3109872
1763663612.3271344,0,186.49259147682568,133.53137117950618,9,6,1763663612.3271344
1763663612.3271344,1,203.84955015331232,107.71456399609384,10,5,1763663612.3271344
1763663612.3271344,2,344.0465497326176,248.5179823263108,17,12,1763663612.3271344
1763663612.3271344,3,557.394433919704,174.5640235267174,27,8,1763663612.3271344
1763663612.3271344,4,399.58853308100106,392.7186286426782,19,19,1763663612.3271344
1763663612.342517,0,187.44167450634745,133.216345143957,9,6,1763663612.342517
1763663612.342517,1,204.2669408269186,108.6232911419338,10,5,1763663612.342517
1763663612.342517,2,344.81417385061826,249.1588826410741,17,12,1763663612.342517
1763663612.342517,3,557.7319611926823,173.62270777735594,27,8,1763663612.342517
1763663612.342517,4,400.5607884480928,392.4847066446504,20,19,1763663612.342517
1763663612.3586063,0,188.42312475998023,133.0246281659813,9,6,1763663612.3586063
1763663612.3586063,1,204.5732514850391,109.5752227469989,10,5,1763663612.3586063
1763663612.3586063,2,345.4891458311938,249.8967260021189,17,12,1763663612.3586063
1763663612.3586063,3,557.9562936108739,172.6481950959873,27,8,1763663612.3586063
1763663612.3586063,4,401.53432818208273,392.2561888415303,20,19,1763663612.3586063
1763663612.37465,0,189.4135272251192,132.88641471856545,9,6,1763663612.37465
1763663612.37465,1,204.8637520246996,110.53209757499732,10,5,1763663612.37465
1763663612.37465,2,346.0959692508654,250.69156267549155,17,12,1763663612.37465
1763663612.37465,3,558.2606351521671,171.695632118414,27,8,1763663612.37465
1763663612.37465,4,402.4894578787884,391.960000957796,20,19,1763663612.37465
1763663612.3904665,0,190.3823483745477,132.63865358275078,9,6,1763663612.3904665
1763663612.3904665,1,205.1894989324828,111.477554581989,10,5,1763663612.3904665
1763663612.3904665,2,346.8084370954372,251.39326743566585,17,12,1763663612.3904665
1763663612.3904665,3,558.6403111577829,170.7705125959956,27,8,1763663612.3904665
1763663612.3904665,4,403.4249788762775,391.6067298674744,20,19,1763663612.3904665
1763663612.406798,0,191.3695775705223,132.4793472281528,9,6,1763663612.406798
1763663612.406798,1,205.64527601510517,112.36764853824091,10,5,1763663612.406798
1763663612.406798,2,347.61311666040075,251.98697679025776,17,12,1763663612.406798
1763663612.406798,3,558.9273068522382,169.8125807240109,27,8,1763663612.406798
1763663612.406798,4,404.3910679123941,391.3485206997534,20,19,1763663612.406798
1763663612.423143,0,192.36239036876177,132.35966954580587,9,6,1763663612.423143
1763663612.423143,1,206.11732144610525,113.24922276147566,10,5,1763663612.423143
1763663612.423143,2,348.36964979127737,252.6409321571492,17,12,1763663612.423143
1763663612.423143,3,559.0818413102108,168.8245933246484,27,8,1763663612.423143
1763663612.423143,4,405.3645295833557,391.1196705846808,20,19,1763663612.423143
1763663612.4393675,0,193.32786674290452,132.09917891071103,9,6,1763663612.4393675
1763663612.4393675,1,206.5137853696311,114.16727306366094,10,5,1763663612.4393675
1763663612.4393675,2,349.1447430668437,253.27277898524267,17,12,1763663612.4393675
1763663612.4393675,3,559.196856502132,167.83122959185596,27,8,1763663612.4393675
1763663612.4393675,4,406.332266174173,390.8677065182085,20,19,1763663612.4393675
1763663612.4550903,0,194.25589807076324,131.72667675700876,9,6,1763663612.4550903
1763663612.4550903,1,206.88088173528217,115.09745598025626,10,5,1763663612.4550903
1763663612.4550903,2,349.9466155264556,253.8702742224756,17,12,1763663612.4550903
1763663612.4550903,3,559.4157101154516,166.8554718883573,27,8,1763663612.4550903
1763663612.4550903,4,407.252224422399,390.4756901645688,20,19,1763663612.4550903
1763663612.4712036,0,195.14228748617725,131.26373636749622,9,6,1763663612.4712036
1763663612.4712036,1,207.3224064798339,115.9947050537852,10,5,1763663612.4712036
1763663612.4712036,2,350.7322651602668,254.4889459067253,17,12,1763663612.4712036
1763663612.4712036,3,559.6532223927171,165.88408735165305,27,8,1763663612.4712036
1763663612.4712036,4,408.2191332385967,390.220567956286,20,19,1763663612.4712036
1763663612.4869976,0,195.978287223136,130.71500652521965,9,6,1763663612.4869976
1763663612.4869976,1,207.67318672942272,116.93116285662438,10,5,1763663612.4869976
1763663612.4869976,2,351.5323888185104,255.0887809936608,17,12,1763663612.4869976
1763663612.4869976,3,560.0233642396806,164.95511210272204,28,8,1763663612.4869976
1763663612.4869976,4,409.2052885758431,390.0547437999624,20,19,1763663612.4869976
1763663612.5033147,0,196.77664853699352,130.11282780379574,9,6,1763663612.5033147
1763663612.5033147,1,208.1370235180751,117.81708352660148,10,5,1763663612.5033147
1763663612.5033147,2,352.3659192489798,255.64125454187956,17,12,1763663612.5033147
1763663612.5033147,3,560.3980438269256,164.02795774291891,28,8,1763663612.5033147
1763663612.5033147,4,410.2030362716447,389.9876652227367,20,19,1763663612.5033147
1763663612.5193026,0,197.4874494581249,129.4094345634822,9,6,1763663612.5193026
1763663612.5193026,1,208.6864218366329,118.65264410942348,10,5,1763663612.5193026
1763663612.5193026,2,353.2580923002206,256.09294829503506,17,12,1763663612.5193026
1763663612.5193026,3,560.8915727001977,163.15822833025845,28,8,1763663612.5193026
1763663612.5193026,4,411.2028882757356,390.0048689989344,20,19,1763663612.5193026
1763663612.5351207,0,198.27107485788733,128.78820092559127,9,6,1763663612.5351207
1763663612.5351207,1,209.252899546822,119.47672117126842,10,5,1763663612.5351207
1763663612.5351207,2,354.08201328304415,256.659652992442,17,12,1763663612.5351207
1763663612.5351207,3,561.4073608673953,162.30151217739396,28,8,1763663612.5351207
1763663612.5351207,4,412.2024225888473,389.9743541351417,20,19,1763663612.5351207
1763663612.5508857,0,199.0996380462766,128.22830536135967,9,6,1763663612.5508857
1763663612.5508857,1,209.92026060694252,120.22145549667228,10,6,1763663612.5508857
1763663612.5508857,2,354.8812607838288,257.2606550161403,17,12,1763663612.5508857
1763663612.5508857,3,562.019746557508,161.51095302935693,28,8,1763663612.5508857
1763663612.5508857,4,413.1985736192383,390.0620075700484,20,19,1763663612.5508857
1763663612.5666962,0,199.92993093511737,127.67097806188436,9,6,1763663612.5666962
1763663612.5666962,1,210.67114618618163,120.88188781484786,10,6,1763663612.5666962
1763663612.5666962,2,355.66577728101464,257.88076296290706,17,12,1763663612.5666962
1763663612.5666962,3,562.5516045791833,160.66411948917346,28,8,1763663612.5666962
1763663612.5666962,4,414.1985729092245,390.060815921206,20,19,1763663612.5666962
1763663612.5834117,0,200.7559547309887,127.10734281755134,10,6,1763663612.5834117
1763663612.5834117,1,211.3619447981736,121.60493503161172,10,6,1763663612.5834117
1763663612.5834117,2,356.5032178232437,258.42729140519634,17,12,1763663612.5834117
1763663612.5834117,3,563.037089129888,159.78987424267393,28,7,1763663612.5834117
1763663612.5834117,4,415.1962377693472,390.12911545910015,20,19,1763663612.5834117
1763663612.6003618,0,201.53218893536248,126.47689816497652,10,6,1763663612.6003618
1763663612.6003618,1,212.00437406406405,122.37128001810764,10,6,1763663612.6003618
1763663612.6003618,2,357.30528966172494,259.02451897146847,17,12,1763663612.6003618
1763663612.6003618,3,563.5201735977533,158.914300489694,28,7,1763663612.6003618
1763663612.6003618,4,416.19132227294034,390.2281449027456,20,19,1763663612.6003618
1763663612.61624,0,202.22722978873747,125.7579279207106,10,6,1763663612.61624
1763663612.61624,1,212.6166424699785,123.16193000332171,10,6,1763663612.61624
1763663612.61624,2,358.0488768410442,259.6931579673041,17,12,1763663612.61624
1763663612.61624,3,564.0869846599188,158.09045267619513,28,7,1763663612.61624
1763663612.61624,4,417.1774293095459,390.3942560473354,20,19,1763663612.61624
1763663612.6322536,0,203.01810884084816,125.14595543363907,10,6,1763663612.6322536
1763663612.6322536,1,213.13066200347575,124.0197084824078,10,6,1763663612.6322536
1763663612.6322536,2,358.72693946082387,260.428162105835,17,13,1763663612.6322536
1763663612.6322536,3,564.600968846292,157.23265301650855,28,7,1763663612.6322536
1763663612.6322536,4,418.17720772231297,390.41530659043895,20,19,1763663612.6322536
1763663612.6481805,0,203.7629397641901,124.47870218663792,10,6,1763663612.6481805
1763663612.6481805,1,213.68064627685945,124.85488349342684,10,6,1763663612.6481805
1763663612.6481805,2,359.3681673813546,261.1955125824308,17,13,1763663612.6481805
1763663612.6481805,3,565.0526324123849,156.34046468265512,28,7,1763663612.6481805
1763663612.6481805,4,419.17344709035615,390.3286629434653,20,19,1763663612.6481805
1763663612.663738,0,204.53996153817,123.8492284677575,10,6,1763663612.663738
1763663612.663738,1,214.1820862062679,125.72007595594305,10,6,1763663612.663738
1763663612.663738,2,360.0114293619326,261.9611587306892,18,13,1763663612.663738
1763663612.663738,3,565.5380541339459,155.46618454892408,28,7,1763663612.663738
1763663612.663738,4,420.1731823305147,390.3516727149788,21,19,1763663612.663738
1763663612.6803548,0,205.21481262941708,123.1112745365107,10,6,1763663612.6803548
1763663612.6803548,1,214.78346539440443,126.51903970485547,10,6,1763663612.6803548
1763663612.6803548,2,360.6579895586696,262.72402170134336,18,13,1763663612.6803548
1763663612.6803548,3,565.9301079075475,154.54624224714382,28,7,1763663612.6803548
1763663612.6803548,4,421.1710856747484,390.2869508827488,21,19,1763663612.6803548
1763663612.6962814,0,205.8967302217236,122.37984552607776,10,6,1763663612.6962814
1763663612.6962814,1,215.3340417907577,127.35382448656787,10,6,1763663612.6962814
1763663612.6962814,2,361.36150076523086,263.4347058662456,18,13,1763663612.6962814
1763663612.6962814,3,566.3050572886403,153.6191969615088,28,7,1763663612.6962814
1763663612.6962814,4,422.1679336224262,390.2076150824405,21,19,1763663612.6962814
1763663612.712395,0,206.60551755678145,121.6744233023978,10,6,1763663612.712395
1763663612.712395,1,215.87881956400832,128.19240494053287,10,6,1763663612.712395
1763663612.712395,2,361.96424503534615,264.2326402901447,18,13,1763663612.712395
1763663612.712395,3,566.6879317579511,152.69539658223306,28,7,1763663612.712395
1763663612.712395,4,423.1629026280311,390.1074318608631,21,19,1763663612.712395
1763663612.727707,0,207.38467498603973,121.047595016157,10,6,1763663612.727707
1763663612.727707,1,216.3856661297268,129.05444122678736,10,6,1763663612.727707
1763663612.727707,2,362.61935222294505,264.9881762408156,18,13,1763663612.727707
1763663612.727707,3,567.1088295346556,151.7882885062216,28,7,1763663612.727707
1763663612.727707,4,424.16251796360586,390.07969775039135,21,19,1763663612.727707
1763663612.7442918,0,208.234909805242,120.5211914141404,10,6,1763663612.7442918
1763663612.7442918,1,216.76848787011215,129.97826345811126,10,6,1763663612.7442918
1763663612.7442918,2,363.2857330370255,265.7337878090101,18,13,1763663612.7442918
1763663612.7442918,3,567.5321868332611,150.8823257047129,28,7,1763663612.7442918
1763663612.7442918,4,425.16217451799776,390.105904109569,21,19,1763663612.7442918
1763663612.7603536,0,209.0084990504625,119.88750404667977,10,5,1763663612.7603536
1763663612.7603536,1,217.0871577842221,130.92612921118032,10,6,1763663612.7603536
1763663612.7603536,2,363.86520077383807,266.5487829881328,18,13,1763663612.7603536
1763663612.7603536,3,567.8238238637125,149.92579664479393,28,7,1763663612.7603536
1763663612.7603536,4,426.14880989927946,390.268847732958,21,19,1763663612.7603536
1763663612.7757766,0,209.7763514690204,119.24687727287554,10,5,1763663612.7757766
1763663612.7757766,1,217.41842293116528,131.86966691706215,10,6,1763663612.7757766
1763663612.7757766,2,364.5327428419049,267.29335507152103,18,13,1763663612.7757766
1763663612.7757766,3,568.0577608652032,148.95354488761706,28,7,1763663612.7757766
1763663612.7757766,4,427.14400153230406,390.36679472657096,21,19,1763663612.7757766
1763663612.7916243,0,210.6071187940305,118.69025742801234,10,5,1763663612.7916243
1763663612.7916243,1,217.73496097616683,132.8182467324001,10,6,1763663612.7916243
1763663612.7916243,2,365.1156783416346,268.1058735040226,18,13,1763663612.7916243
1763663612.7916243,3,568.2491735215317,147.97203523662156,28,7,1763663612.7916243
1763663612.7916243,4,428.1164523050917,390.5999030586928,21,19,1763663612.7916243
1763663612.8083732,0,211.36957544996903,118.04321813413986,10,5,1763663612.8083732
1763663612.8083732,1,218.13973970599343,133.73266139757118,10,6,1763663612.8083732
1763663612.8083732,2,365.6722643665706,268.9366634876201,18,13,1763663612.8083732
1763663612.8083732,3,568.5103083825301,147.00673290865825,28,7,1763663612.8083732
1763663612.8083732,4,429.0530178631853,390.9503955056769,21,19,1763663612.8083732
1763663612.8242946,0,212.12042814805872,117.3827484332667,10,5,1763663612.8242946
1763663612.8242946,1,218.4839587196543,134.6715507790397,10,6,1763663612.8242946
1763663612.8242946,2,366.2140220364659,269.77719821451103,18,13,1763663612.8242946
1763663612.8242946,3,568.7221675286837,146.02943269777572,28,7,1763663612.8242946
